location_id,sublocation_id,date,hourly_drybulb_temp,hourly_dew_point_temp,hourly_rel_humidity,hourly_wind_speed,hourly_wind_direction,hourly_precip
PRI,PR,10/12/2017 23:50,25,23,89,0,0,
PRI,PR,10/12/2017 23:59,,,,,,
PRI,PR,10/13/2017 3:50,24,23,94,3,130,
PRI,PR,10/13/2017 4:50,24,22,89,6,120,
PRI,PR,10/13/2017 5:50,23,,,5,110,
PRI,PR,10/13/2017 6:50,24,22,89,5,130,
PRI,PR,10/13/2017 7:50,27,24,84,9,100,
PRI,PR,10/13/2017 8:50,28,24,79,10,80,
PRI,PR,10/13/2017 9:50,29,24,74,13,80,
PRI,PR,10/13/2017 10:50,29,24,74,14,70,
PRI,PR,10/13/2017 12:50,30,24,70,16,70,
PRI,PR,10/13/2017 13:50,30,25,75,16,80,
PRI,PR,10/13/2017 14:50,29,24,74,16,80,
PRI,PR,10/13/2017 15:50,29,24,74,15,90,
PRI,PR,10/13/2017 16:50,28,23,74,16,80,
PRI,PR,10/13/2017 17:50,27,24,84,13,90,
PRI,PR,10/13/2017 18:50,27,23,79,14,80,
PRI,PR,10/13/2017 19:50,27,23,79,9,90,
PRI,PR,10/13/2017 20:50,27,23,79,11,90,
PRI,PR,10/13/2017 23:50,26,23,84,11,90,
PRI,PR,10/14/2017 0:50,26,23,84,9,80,
PRI,PR,10/14/2017 1:50,27,24,84,11,70,
PRI,PR,10/14/2017 2:50,26,23,84,9,60,
PRI,PR,10/14/2017 3:50,26,23,84,9,70,
PRI,PR,10/14/2017 5:50,27,23,79,10,60,
PRI,PR,10/14/2017 7:50,27,24,84,7,120,
PRI,PR,10/14/2017 8:50,28,24,79,8,100,
PRI,PR,10/14/2017 9:50,27,24,84,14,90,
PRI,PR,10/14/2017 10:50,27,25,89,11,60,
PRI,PR,10/14/2017 11:50,28,25,84,13,70,
PRI,PR,10/14/2017 12:50,29,25,79,14,60,
PRI,PR,10/14/2017 20:50,27,24,84,7,60,
PRI,PR,10/14/2017 21:50,27,24,84,9,60,
PRI,PR,10/14/2017 22:50,26,24,89,6,70,
PRI,PR,10/14/2017 23:50,26,24,89,0,0,
PRI,PR,10/15/2017 0:50,25,24,94,0,0,
PRI,PR,10/15/2017 1:50,25,24,94,0,0,
PRI,PR,10/15/2017 2:50,24,24,100,0,0,
PRI,PR,10/15/2017 3:50,24,24,100,0,0,
PRI,PR,10/15/2017 4:50,24,24,100,0,0,
PRI,PR,10/15/2017 5:50,24,23,94,0,0,
PRI,PR,10/15/2017 6:50,24,23,94,0,0,
PRI,PR,10/15/2017 7:50,27,24,84,0,0,
PRI,PR,10/15/2017 8:50,28,24,79,0,0,
PRI,PR,10/15/2017 9:50,29,24,74,5,220,
PRI,PR,10/15/2017 10:50,30,23,66,10,230,
PRI,PR,10/15/2017 11:14,29,23,70,9,250,
PRI,PR,10/15/2017 11:50,31,24,66,9,260,
PRI,PR,10/15/2017 12:50,32,23,59,11,240,
PRI,PR,10/15/2017 13:35,31,24,66,11,100,
PRI,PR,10/15/2017 13:50,30,25,75,10,80,
PRI,PR,10/15/2017 14:50,28,24,79,14,90,
PRI,PR,10/15/2017 15:50,28,25,84,6,90,
PRI,PR,10/15/2017 16:50,28,24,79,8,90,
PRI,PR,10/15/2017 17:50,27,24,84,3,100,
PRI,PR,10/15/2017 18:50,26,24,89,3,100,
PRI,PR,10/15/2017 19:50,26,23,84,3,110,
PRI,PR,10/15/2017 20:50,26,23,84,0,0,
PRI,PR,10/15/2017 21:50,25,23,89,3,130,
PRI,PR,10/16/2017 0:50,25,23,89,0,0,
PRI,PR,10/16/2017 1:50,24,22,89,3,100,
PRI,PR,10/16/2017 2:50,24,22,89,3,100,
PRI,PR,10/16/2017 3:50,24,22,89,3,150,
PRI,PR,10/16/2017 4:50,24,22,89,3,130,
PRI,PR,10/16/2017 5:50,24,22,89,0,0,
PRI,PR,10/16/2017 6:50,24,21,83,5,140,
PRI,PR,10/16/2017 9:50,28,23,74,3,130,
PRI,PR,10/16/2017 10:50,31,23,62,5,100,
PRI,PR,10/16/2017 11:50,29,24,74,13,90,
PRI,PR,10/16/2017 12:50,29,26,84,6,50,
PRI,PR,10/16/2017 13:50,28,24,79,13,80,
PRI,PR,10/16/2017 14:50,27,25,89,3,60,
PRI,PR,10/16/2017 15:50,28,25,84,3,60,
PRI,PR,10/16/2017 16:50,28,23,74,0,0,
PRI,PR,10/16/2017 17:50,28,22,70,3,150,
PRI,PR,10/16/2017 18:50,26,22,79,0,0,
PRI,PR,10/16/2017 19:50,27,21,70,5,140,
PRI,PR,10/16/2017 20:50,26,21,74,0,0,
PRI,PR,10/16/2017 21:50,26,21,74,0,0,
PRI,PR,10/16/2017 22:50,25,21,79,0,0,
PRI,PR,10/16/2017 23:50,25,22,83,0,0,
PRI,PR,10/17/2017 0:50,24,22,89,0,0,
PRI,PR,10/17/2017 1:50,26,23,84,9,90,
PRI,PR,10/17/2017 2:50,25,22,83,5,130,
PRI,PR,10/17/2017 3:50,24,22,89,3,150,
PRI,PR,10/17/2017 4:50,24,22,89,3,210,
PRI,PR,10/17/2017 5:50,25,22,83,3,120,
PRI,PR,10/17/2017 6:50,24,22,89,6,120,
PRI,PR,10/17/2017 7:50,28,22,70,5,90,
PRI,PR,10/17/2017 8:50,29,22,66,8,90,
PRI,PR,10/17/2017 9:50,29,23,70,6,90,
PRI,PR,10/17/2017 10:50,31,25,70,13,60,
PRI,PR,10/17/2017 11:50,30,24,70,11,70,
PRI,PR,10/17/2017 12:50,28,25,84,13,70,
PRI,PR,10/17/2017 13:50,29,26,84,11,70,
PRI,PR,10/17/2017 14:50,30,25,75,11,100,
PRI,PR,10/17/2017 15:50,28,25,84,13,90,
PRI,PR,10/17/2017 16:50,28,26,89,9,100,
PRI,PR,10/17/2017 17:50,28,25,84,9,110,
PRI,PR,10/17/2017 18:50,27,25,89,6,100,
PRI,PR,10/17/2017 19:50,27,23,79,0,0,
PRI,PR,10/17/2017 20:50,26,24,89,3,90,
PRI,PR,10/17/2017 21:50,26,24,89,0,0,
PRI,PR,10/17/2017 22:50,26,24,89,0,0,
PRI,PR,10/17/2017 23:50,25,24,94,3,120,
PRI,PR,10/18/2017 0:50,25,23,89,3,140,
PRI,PR,10/18/2017 1:50,25,23,89,3,140,
PRI,PR,10/18/2017 2:50,24,23,94,3,140,
PRI,PR,10/18/2017 4:50,23,22,94,0,0,
PRI,PR,10/18/2017 5:50,24,22,89,5,110,
PRI,PR,10/18/2017 6:50,24,22,89,6,110,
PRI,PR,10/18/2017 7:50,24,22,89,5,90,
PRI,PR,10/18/2017 8:50,29,23,70,5,100,
PRI,PR,10/18/2017 9:50,30,23,66,3,60,
PRI,PR,10/18/2017 10:50,29,24,74,8,80,
PRI,PR,10/18/2017 11:50,29,24,74,10,100,
PRI,PR,10/18/2017 12:50,30,24,70,10,80,
PRI,PR,10/18/2017 13:03,28,24,79,5,110,
PRI,PR,10/18/2017 13:50,28,25,84,0,0,
PRI,PR,10/18/2017 14:50,29,22,66,6,160,
PRI,PR,10/18/2017 15:50,30,,,10,140,
PRI,PR,10/18/2017 16:50,28,22,70,10,100,
PRI,PR,10/18/2017 17:50,28,23,74,8,90,
PRI,PR,10/18/2017 18:50,27,23,79,7,100,
PRI,PR,10/18/2017 19:50,26,23,84,3,110,
PRI,PR,10/18/2017 20:50,26,22,79,3,120,
PRI,PR,10/18/2017 21:50,26,22,79,6,110,
PRI,PR,10/18/2017 22:50,26,22,79,7,110,
PRI,PR,10/18/2017 23:50,25,23,89,7,110,
PRI,PR,10/19/2017 0:50,25,23,89,5,120,
PRI,PR,10/19/2017 1:50,25,23,89,3,130,
PRI,PR,10/19/2017 2:50,24,22,89,5,120,
PRI,PR,10/19/2017 3:50,24,22,89,5,120,
PRI,PR,10/19/2017 4:50,24,22,89,10,100,
PRI,PR,10/19/2017 5:50,24,22,89,8,110,
PRI,PR,10/19/2017 6:50,24,22,89,8,110,
PRI,PR,10/19/2017 7:50,27,23,79,9,100,
PRI,PR,10/19/2017 8:50,28,22,70,15,100,
PRI,PR,10/19/2017 9:50,29,22,66,13,100,
PRI,PR,10/19/2017 10:50,30,23,66,20,90,
PRI,PR,10/19/2017 11:50,30,24,70,21,90,
PRI,PR,10/19/2017 12:50,31,24,66,17,100,
PRI,PR,10/19/2017 13:50,30,24,70,17,90,
PRI,PR,10/19/2017 14:50,30,24,70,22,90,
PRI,PR,10/19/2017 15:50,30,24,70,15,90,
PRI,PR,10/19/2017 16:50,29,23,70,16,100,
PRI,PR,10/19/2017 17:50,28,24,79,13,110,
PRI,PR,10/19/2017 18:50,27,23,79,13,110,
PRI,PR,10/19/2017 19:50,27,23,79,6,110,
PRI,PR,10/19/2017 20:50,26,22,79,5,120,
PRI,PR,10/19/2017 23:59,,,,,,
PRI,PR,10/20/2017 6:50,23,21,89,6,100,
PRI,PR,10/20/2017 7:50,26,22,79,7,120,
PRI,PR,10/20/2017 8:50,28,23,74,11,90,
PRI,PR,10/20/2017 9:50,30,23,66,15,90,
PRI,PR,10/20/2017 10:50,30,23,66,15,90,
PRI,PR,10/20/2017 11:50,30,22,62,15,80,
PRI,PR,10/20/2017 12:50,30,23,66,,,
PRI,PR,10/20/2017 13:50,30,23,66,17,90,
PRI,PR,10/20/2017 14:50,29,23,70,18,90,
PRI,PR,10/20/2017 15:50,,,,,,
PRI,PR,10/20/2017 16:50,27,23,79,17,90,
PRI,PR,10/20/2017 17:50,27,23,79,16,100,
PRI,PR,10/20/2017 18:50,27,23,79,17,90,
PRI,PR,10/20/2017 19:50,27,22,74,13,100,
PRI,PR,10/20/2017 20:50,27,22,74,8,120,
PRI,PR,10/20/2017 21:50,26,22,79,11,110,
PRI,PR,10/20/2017 22:50,24,22,89,9,100,
PRI,PR,10/20/2017 23:50,24,22,89,5,120,
PRI,PR,10/20/2017 23:59,,,,,,
PRI,PR,10/21/2017 0:50,24,22,89,6,110,
PRI,PR,10/21/2017 1:50,23,21,89,6,120,
PRI,PR,10/21/2017 2:50,24,21,83,11,110,
PRI,PR,10/21/2017 3:50,24,21,83,8,110,
PRI,PR,10/21/2017 4:50,23,21,89,6,120,
PRI,PR,10/21/2017 5:50,23,21,89,5,110,
PRI,PR,10/21/2017 6:50,23,20,83,6,120,
PRI,PR,10/21/2017 7:50,25,21,79,6,110,
PRI,PR,10/21/2017 8:50,28,22,70,11,100,
PRI,PR,10/21/2017 9:50,29,21,62,15,100,
PRI,PR,10/21/2017 10:50,30,22,62,17,90,
PRI,PR,10/21/2017 11:50,29,23,70,21,80,
PRI,PR,10/21/2017 12:50,30,23,66,20,80,
PRI,PR,10/21/2017 13:50,30,23,66,18,100,
PRI,PR,10/21/2017 14:50,29,23,70,21,80,
PRI,PR,10/21/2017 15:50,29,22,66,22,90,
PRI,PR,10/21/2017 16:50,28,22,70,15,100,
PRI,PR,10/21/2017 17:50,27,21,70,18,90,
PRI,PR,10/21/2017 18:50,27,22,74,16,100,
PRI,PR,10/21/2017 19:50,26,22,79,14,110,
PRI,PR,10/21/2017 20:50,25,22,83,9,110,
PRI,PR,10/22/2017 6:50,23,20,83,7,110,
PRI,PR,10/22/2017 7:50,26,21,74,8,110,
PRI,PR,10/22/2017 8:50,28,22,70,13,100,
PRI,PR,10/22/2017 9:50,29,22,66,14,90,
PRI,PR,10/22/2017 10:50,30,23,66,15,80,
PRI,PR,10/22/2017 11:50,30,22,62,18,70,
PRI,PR,10/22/2017 12:50,29,22,66,18,90,
PRI,PR,10/22/2017 13:50,29,23,70,20,80,
PRI,PR,10/22/2017 14:50,29,23,70,20,90,
PRI,PR,10/22/2017 15:50,29,22,66,20,90,
PRI,PR,10/22/2017 16:50,28,23,74,15,90,
PRI,PR,10/22/2017 17:50,27,22,74,9,90,
PRI,PR,10/22/2017 18:50,26,22,79,6,110,
PRI,PR,10/22/2017 19:50,25,22,83,3,150,
PRI,PR,10/22/2017 20:50,25,22,83,5,130,
PRI,PR,10/22/2017 21:50,25,22,83,5,130,
PRI,PR,10/22/2017 22:50,24,22,89,0,0,
PRI,PR,10/22/2017 23:50,24,22,89,3,140,
PRI,PR,10/23/2017 6:50,22,21,94,6,110,
PRI,PR,10/23/2017 7:50,26,22,79,7,110,
PRI,PR,10/23/2017 8:50,28,22,70,11,100,
PRI,PR,10/23/2017 9:50,28,22,70,11,70,
PRI,PR,10/23/2017 10:50,29,23,70,14,60,
PRI,PR,10/23/2017 11:50,29,22,66,13,90,
PRI,PR,10/23/2017 12:50,29,23,70,13,90,
PRI,PR,10/23/2017 13:50,29,23,70,13,80,
PRI,PR,10/23/2017 14:50,28,22,70,15,80,
PRI,PR,10/23/2017 15:50,28,22,70,17,80,
PRI,PR,10/23/2017 16:50,24,20,78,6,140,
PRI,PR,10/23/2017 17:50,24,21,83,3,100,
PRI,PR,10/23/2017 18:50,24,21,83,3,90,
PRI,PR,10/23/2017 19:50,24,21,83,5,120,
PRI,PR,10/23/2017 20:50,24,21,83,8,120,
PRI,PR,10/24/2017 6:50,23,21,89,5,110,
PRI,PR,10/24/2017 7:50,25,21,79,6,110,
PRI,PR,10/24/2017 8:50,28,22,70,,,
PRI,PR,10/24/2017 9:50,28,22,70,13,90,
PRI,PR,10/24/2017 10:50,29,22,66,14,70,
PRI,PR,10/24/2017 11:50,29,22,66,11,70,
PRI,PR,10/24/2017 12:50,29,23,70,14,70,
PRI,PR,10/24/2017 13:50,29,23,70,15,80,
PRI,PR,10/24/2017 14:50,29,23,70,14,90,
PRI,PR,10/24/2017 15:50,29,22,66,14,80,
PRI,PR,10/24/2017 16:50,28,22,70,10,80,
PRI,PR,10/24/2017 17:50,27,21,70,10,100,
PRI,PR,10/24/2017 18:50,26,21,74,16,100,
PRI,PR,10/24/2017 19:50,26,21,74,10,90,
PRI,PR,10/24/2017 20:50,25,21,79,6,120,
PRI,PR,10/24/2017 21:50,24,21,83,5,120,
PRI,PR,10/24/2017 22:50,23,21,89,6,120,
PRI,PR,10/24/2017 23:50,23,21,89,5,130,
PRI,PR,10/25/2017 6:50,23,21,89,5,130,
PRI,PR,10/25/2017 7:50,26,22,79,6,120,
PRI,PR,10/25/2017 8:50,28,22,70,8,110,
PRI,PR,10/25/2017 10:22,29,23,70,10,70,
PRI,PR,10/25/2017 10:50,29,23,70,9,80,
PRI,PR,10/25/2017 11:50,28,23,74,8,60,
PRI,PR,10/25/2017 12:50,28,22,70,10,50,
PRI,PR,10/25/2017 13:50,29,23,70,7,50,
PRI,PR,10/25/2017 14:50,29,23,70,5,50,
PRI,PR,10/25/2017 15:50,28,23,74,6,20,
PRI,PR,10/25/2017 16:50,28,24,79,6,90,
PRI,PR,10/25/2017 17:50,27,24,84,0,0,
PRI,PR,10/25/2017 18:50,26,24,89,6,360,
PRI,PR,10/25/2017 19:50,26,24,89,3,10,
PRI,PR,10/25/2017 20:50,25,23,89,0,0,
PRI,PR,10/25/2017 21:50,25,23,89,0,0,
PRI,PR,10/25/2017 22:50,25,23,89,0,0,
PRI,PR,10/25/2017 23:50,24,23,94,0,0,
PRI,PR,10/26/2017 0:50,24,22,89,0,0,
PRI,PR,10/26/2017 1:50,23,22,94,5,130,
PRI,PR,10/26/2017 6:50,23,21,89,5,140,
PRI,PR,10/26/2017 7:50,26,21,74,0,0,
PRI,PR,10/26/2017 8:50,28,22,70,0,0,
PRI,PR,10/26/2017 9:50,28,23,74,6,270,
PRI,PR,10/26/2017 10:50,29,22,66,5,340,
PRI,PR,10/26/2017 11:50,29,21,62,5,320,
PRI,PR,10/26/2017 12:50,30,22,62,3,20,
PRI,PR,10/26/2017 13:50,29,22,66,5,360,
PRI,PR,10/26/2017 14:50,31,22,59,7,50,
PRI,PR,10/26/2017 15:50,29,23,70,7,80,
PRI,PR,10/26/2017 16:50,28,23,74,13,90,
PRI,PR,10/26/2017 17:50,27,23,79,7,90,
PRI,PR,10/26/2017 18:50,26,24,89,8,90,
PRI,PR,10/26/2017 19:50,26,24,89,7,100,
PRI,PR,10/26/2017 20:50,26,24,89,5,100,
PRI,PR,10/26/2017 21:50,26,23,84,0,0,
PRI,PR,10/26/2017 22:50,25,23,89,5,110,
PRI,PR,10/26/2017 23:50,24,23,94,5,110,
PRI,PR,10/27/2017 6:50,23,22,94,6,110,
PRI,PR,10/27/2017 7:50,26,23,84,6,110,
PRI,PR,10/27/2017 8:50,28,23,74,14,110,
PRI,PR,10/27/2017 9:50,29,23,70,11,90,
PRI,PR,10/27/2017 10:50,30,23,66,14,80,
PRI,PR,10/27/2017 11:50,29,23,70,16,80,
PRI,PR,10/27/2017 12:50,31,23,62,14,90,
PRI,PR,10/27/2017 13:50,29,24,74,11,80,
PRI,PR,10/27/2017 14:50,29,24,74,15,80,
PRI,PR,10/27/2017 15:50,28,23,74,13,110,
PRI,PR,10/27/2017 16:50,28,23,74,11,100,
PRI,PR,10/27/2017 17:50,27,23,79,7,110,
PRI,PR,10/27/2017 18:50,26,24,89,9,110,
PRI,PR,10/27/2017 19:50,26,23,84,6,90,
PRI,PR,10/27/2017 20:48,25,23,89,7,100,
PRI,PR,10/27/2017 21:50,25,23,89,9,100,
PRI,PR,10/27/2017 22:50,25,23,89,6,90,
PRI,PR,10/27/2017 23:50,25,23,89,3,120,
PRI,PR,10/28/2017 0:50,24,22,89,3,100,
PRI,PR,10/28/2017 7:50,27,23,79,0,0,
PRI,PR,10/28/2017 8:50,28,24,79,3,130,
PRI,PR,10/28/2017 9:50,28,24,79,0,0,
PRI,PR,10/28/2017 10:50,28,23,74,3,330,
PRI,PR,10/28/2017 11:50,29,24,74,6,340,
PRI,PR,10/28/2017 12:50,27,24,84,0,0,
PRI,PR,10/28/2017 13:33,25,23,89,0,0,
PRI,PR,10/28/2017 13:50,25,24,94,0,0,
PRI,PR,10/28/2017 14:02,25,24,94,0,0,
PRI,PR,10/28/2017 14:50,26,25,94,6,350,
PRI,PR,10/28/2017 15:50,26,24,89,3,20,
PRI,PR,10/28/2017 16:50,25,24,94,0,0,
PRI,PR,10/28/2017 17:50,24,23,94,3,150,
PRI,PR,10/28/2017 18:50,24,23,94,3,120,
PRI,PR,10/28/2017 19:50,24,23,94,0,0,
PRI,PR,10/28/2017 23:59,,,,,,
PRI,PR,10/29/2017 6:50,24,22,89,0,0,
PRI,PR,10/29/2017 7:50,24,22,89,5,190,
PRI,PR,10/29/2017 8:50,26,23,84,6,190,
PRI,PR,10/29/2017 9:50,27,23,79,5,190,
PRI,PR,10/29/2017 10:50,27,23,79,9,200,
PRI,PR,10/29/2017 11:50,28,23,74,9,180,
PRI,PR,10/29/2017 12:50,28,22,70,10,210,
PRI,PR,10/29/2017 13:50,29,22,66,10,220,
PRI,PR,10/29/2017 14:50,28,23,74,9,220,
PRI,PR,10/29/2017 15:50,29,22,66,8,VRB,
PRI,PR,10/29/2017 16:50,28,22,70,6,200,
PRI,PR,10/29/2017 17:50,27,22,74,5,180,
PRI,PR,10/29/2017 18:50,26,21,74,0,0,
PRI,PR,10/29/2017 19:50,26,21,74,0,0,
PRI,PR,10/30/2017 6:50,24,22,89,0,0,
PRI,PR,10/30/2017 7:50,27,23,79,0,0,
PRI,PR,10/30/2017 8:50,28,23,74,0,0,
PRI,PR,10/30/2017 9:50,28,23,74,3,240,
PRI,PR,10/30/2017 10:50,30,23,66,5,250,
PRI,PR,10/30/2017 11:50,31,23,62,6,290,
PRI,PR,10/30/2017 12:50,31,23,62,8,280,
PRI,PR,10/30/2017 13:11,31,23,62,9,300,
PRI,PR,10/30/2017 13:50,31,23,62,8,270,
PRI,PR,10/30/2017 14:50,29,24,74,10,280,
PRI,PR,10/30/2017 15:50,29,23,70,9,270,
PRI,PR,10/30/2017 16:50,28,24,79,9,280,
PRI,PR,10/30/2017 17:50,27,23,79,8,280,
PRI,PR,10/30/2017 18:50,27,23,79,0,0,
PRI,PR,10/30/2017 19:50,26,23,84,0,0,
PRI,PR,10/30/2017 20:50,26,23,84,0,0,
PRI,PR,10/31/2017 6:50,25,23,89,0,0,
PRI,PR,10/31/2017 7:50,26,23,84,0,0,
PRI,PR,10/31/2017 8:50,27,23,79,0,0,
PRI,PR,10/31/2017 9:50,28,23,74,3,70,
PRI,PR,10/31/2017 10:50,29,23,70,3,30,
PRI,PR,10/31/2017 11:50,29,23,70,7,40,
PRI,PR,10/31/2017 12:50,30,24,70,6,40,
PRI,PR,10/31/2017 13:50,28,23,74,6,10,
PRI,PR,10/31/2017 14:50,28,23,74,6,20,
PRI,PR,10/31/2017 15:50,28,23,74,6,40,
PRI,PR,10/31/2017 16:50,26,23,84,5,170,
PRI,PR,10/31/2017 17:50,26,22,79,5,190,
PRI,PR,10/31/2017 18:50,24,22,89,8,160,
PRI,PR,10/31/2017 19:50,23,22,94,6,210,
PRI,PR,10/31/2017 20:50,23,22,94,3,240,
PRI,PR,10/31/2017 21:50,23,22,94,0,0,
PRI,PR,10/31/2017 22:50,23,22,94,0,0,
PRI,PR,10/31/2017 23:50,23,22,94,,,
PRI,PR,11/1/2017 6:50,23,21,89,5,120,
PRI,PR,11/1/2017 7:50,26,23,84,6,110,
PRI,PR,11/1/2017 8:50,27,23,79,13,100,
PRI,PR,11/1/2017 9:50,28,23,74,15,110,
PRI,PR,11/1/2017 10:50,29,22,66,17,90,
PRI,PR,11/1/2017 11:50,30,21,59,15,90,
PRI,PR,11/1/2017 12:50,30,21,59,17,90,
PRI,PR,11/1/2017 13:50,30,19,52,16,90,
PRI,PR,11/1/2017 14:50,29,19,55,13,90,
PRI,PR,11/1/2017 15:50,28,19,58,11,90,
PRI,PR,11/1/2017 16:50,27,19,62,13,90,
PRI,PR,11/1/2017 17:50,26,18,61,10,90,
PRI,PR,11/1/2017 18:50,24,19,74,8,100,
PRI,PR,11/1/2017 19:50,24,19,74,6,120,
PRI,PR,11/2/2017 6:50,23,21,89,6,120,
PRI,PR,11/2/2017 7:50,24,21,83,6,120,
PRI,PR,11/2/2017 8:50,27,22,74,9,110,
PRI,PR,11/2/2017 9:50,28,22,70,13,110,
PRI,PR,11/2/2017 10:50,29,22,66,13,90,
PRI,PR,11/2/2017 11:50,29,20,58,14,90,
PRI,PR,11/2/2017 12:50,29,21,62,16,70,
PRI,PR,11/2/2017 13:50,29,22,66,14,80,
PRI,PR,11/2/2017 14:50,29,22,66,15,90,
PRI,PR,11/2/2017 15:50,28,21,66,13,90,
PRI,PR,11/2/2017 16:50,27,21,70,9,90,
PRI,PR,11/2/2017 17:50,26,21,74,9,90,
PRI,PR,11/2/2017 18:50,26,21,74,9,90,
PRI,PR,11/2/2017 19:50,26,21,74,11,90,
PRI,PR,11/2/2017 20:50,26,21,74,8,100,
PRI,PR,11/3/2017 6:50,23,20,83,6,130,
PRI,PR,11/3/2017 7:50,25,21,79,5,120,
PRI,PR,11/3/2017 8:50,27,21,70,10,100,
PRI,PR,11/3/2017 9:50,28,21,66,11,90,
PRI,PR,11/3/2017 10:50,29,21,62,9,100,
PRI,PR,11/3/2017 11:50,29,21,62,16,80,
PRI,PR,11/3/2017 12:50,29,21,62,16,80,
PRI,PR,11/3/2017 13:50,29,22,66,14,70,
PRI,PR,11/3/2017 14:50,29,22,66,14,70,
PRI,PR,11/3/2017 15:50,28,22,70,15,90,
PRI,PR,11/3/2017 16:50,27,22,74,10,80,
PRI,PR,11/3/2017 17:50,27,22,74,10,90,
PRI,PR,11/3/2017 18:50,26,22,79,11,80,
PRI,PR,11/3/2017 19:50,26,22,79,8,90,
PRI,PR,11/4/2017 7:50,25,21,79,7,110,
PRI,PR,11/4/2017 8:50,28,22,70,9,120,
PRI,PR,11/4/2017 9:50,29,22,66,11,100,
PRI,PR,11/4/2017 10:50,29,22,66,11,80,
PRI,PR,11/4/2017 11:50,29,22,66,16,70,
PRI,PR,11/4/2017 12:50,29,22,66,16,80,
PRI,PR,11/4/2017 13:50,29,22,66,13,80,
PRI,PR,11/4/2017 14:50,27,23,79,10,80,
PRI,PR,11/4/2017 15:50,27,23,79,11,80,
PRI,PR,11/4/2017 16:50,26,21,74,7,130,
PRI,PR,11/4/2017 17:50,25,22,83,5,140,
PRI,PR,11/4/2017 18:50,24,21,83,7,150,
PRI,PR,11/4/2017 19:50,24,22,89,5,160,
PRI,PR,11/5/2017 6:50,23,22,94,6,120,
PRI,PR,11/5/2017 7:50,26,22,79,9,100,
PRI,PR,11/5/2017 8:50,27,22,74,14,110,
PRI,PR,11/5/2017 9:50,28,22,70,14,90,
PRI,PR,11/5/2017 10:50,29,23,70,14,80,
PRI,PR,11/5/2017 11:50,29,23,70,15,80,
PRI,PR,11/5/2017 12:50,30,23,66,20,80,
PRI,PR,11/5/2017 13:50,27,26,94,0,0,
PRI,PR,11/5/2017 14:50,28,22,70,0,0,
PRI,PR,11/5/2017 15:50,26,23,84,3,170,
PRI,PR,11/5/2017 16:50,27,22,74,0,0,
PRI,PR,11/5/2017 17:50,27,23,79,0,0,
PRI,PR,11/5/2017 18:50,25,22,83,0,0,
PRI,PR,11/5/2017 19:50,25,22,83,0,0,
PRI,PR,11/5/2017 20:50,25,22,83,0,0,
PRI,PR,11/6/2017 6:50,22,21,94,3,110,
PRI,PR,11/6/2017 7:50,26,22,79,0,0,
PRI,PR,11/6/2017 8:50,28,22,70,5,90,
PRI,PR,11/6/2017 9:50,29,23,70,7,100,
PRI,PR,11/6/2017 10:50,30,23,66,7,50,
PRI,PR,11/6/2017 11:50,28,23,74,9,90,
PRI,PR,11/6/2017 12:50,28,23,74,3,70,
PRI,PR,11/6/2017 13:50,24,23,94,6,80,
PRI,PR,11/6/2017 14:50,24,22,89,3,120,
PRI,PR,11/6/2017 15:50,28,22,70,0,0,
PRI,PR,11/6/2017 16:50,28,22,70,3,90,
PRI,PR,11/6/2017 17:50,25,23,89,3,90,
PRI,PR,11/6/2017 18:50,25,23,89,3,140,
PRI,PR,11/6/2017 19:50,25,23,89,3,130,
PRI,PR,11/6/2017 20:50,25,23,89,3,110,
PRI,PR,11/7/2017 6:50,24,23,94,,,
PRI,PR,11/7/2017 7:50,24,22,89,,,
PRI,PR,11/7/2017 8:50,24,23,94,0,0,
PRI,PR,11/7/2017 9:50,26,24,89,0,0,
PRI,PR,11/7/2017 10:50,27,24,84,9,40,
PRI,PR,11/7/2017 11:50,27,23,79,11,110,
PRI,PR,11/7/2017 12:50,28,23,74,6,140,
PRI,PR,11/7/2017 13:50,28,22,70,5,180,
PRI,PR,11/7/2017 14:50,28,22,70,0,0,
PRI,PR,11/7/2017 15:50,27,23,79,7,60,
PRI,PR,11/7/2017 16:50,26,23,84,5,90,
PRI,PR,11/7/2017 17:50,26,23,84,7,100,
PRI,PR,11/7/2017 18:50,26,23,84,6,110,
PRI,PR,11/7/2017 19:50,25,23,89,8,110,
PRI,PR,11/7/2017 20:50,25,23,89,8,110,
PRI,PR,11/8/2017 1:50,24,22,89,6,110,
PRI,PR,11/8/2017 2:50,24,22,89,6,120,
PRI,PR,11/8/2017 3:50,24,22,89,6,120,
PRI,PR,11/8/2017 4:50,24,22,89,6,110,
PRI,PR,11/8/2017 5:50,24,22,89,6,100,
PRI,PR,11/8/2017 6:50,24,22,89,0,0,
PRI,PR,11/8/2017 7:50,23,22,94,3,140,
PRI,PR,11/8/2017 8:50,24,23,94,3,240,
PRI,PR,11/8/2017 9:50,24,22,89,5,220,
PRI,PR,11/8/2017 10:50,24,23,94,0,0,
PRI,PR,11/8/2017 11:50,25,23,89,,,
PRI,PR,11/8/2017 12:50,25,23,89,6,100,
PRI,PR,11/8/2017 13:50,26,23,84,7,80,
PRI,PR,11/8/2017 14:50,27,23,79,7,60,
PRI,PR,11/8/2017 15:50,27,23,79,8,100,
PRI,PR,11/8/2017 16:50,27,23,79,8,90,
PRI,PR,11/8/2017 17:50,26,23,84,7,90,
